Student_ID,Age,Gender,Department,City,Study_Hours,Attendance,Assignments_Completed,Internships,Aptitude_Score,CGPA,Placement_Status,Expected_Salary
STU01041,24,Female,ME,Raipur,2.7,99.3,16,2,91,,1,1039799.24
STU01042,23,Female,CSE,Mumbai,4.2,65.5,2,3,68,7.38,0,1039521.39
STU01043,29,Male,CSE,Hyderabad,6.8,66.2,4,1,52,8.28,0,956194.83
STU01044,30,Male,AI&DS,Bangalore,2.9,87.0,9,2,83,8.28,1,1103323.91
STU01045,20,Female,CSE,Raipur,4.3,96.2,5,0,93,7.53,1,1021765.43
STU01046,23,Male,CSE,Mumbai,1.3,73.5,4,3,35,7.31,0,941050.23
STU01047,21,Male,EE,Pune,1.8,99.4,3,3,89,8.66,1,1220414.04
STU01048,25,Male,ECE,Delhi,9.1,62.8,10,5,99,9.07,1,1308960.96
STU01049,26,Male,ECE,Mumbai,2.2,97.1,7,5,40,8.63,0,1107126.81
STU01050,20,Female,ME,Mumbai,7.6,65.1,14,5,96,8.98,1,1330164.29
STU01051,28,Male,ECE,Delhi,2.3,86.8,1,5,79,,1,1203019.49
STU01052,24,Male,ME,Hyderabad,3.9,78.6,15,2,54,8.05,0,1037698.95
STU01053,22,Female,CE,Pune,5.9,55.9,8,5,95,9.02,1,1265325.46
STU01054,28,Male,ECE,Pune,1.9,,16,2,38,8.08,0,953051.45
STU01055,19,Male,ME,Hyderabad,2.1,85.6,4,2,69,7.46,0,1009129.85
STU01056,21,Male,CE,Mumbai,2.3,84.0,0,1,75,7.45,0,1023993.77
STU01057,26,Male,AI&DS,Delhi,3.1,97.4,16,1,77,7.33,0,1010439.69
STU01058,26,Female,ME,Pune,9.5,80.5,6,2,36,10.02,0,1154489.91
STU01059,23,Male,CSE,Pune,2.2,96.9,0,0,62,7.82,1,978412.02
STU01060,20,Male,ECE,Mumbai,2.3,91.1,7,3,50,8.08,0,1010499.97
STU01061,20,Male,CE,Mumbai,9.0,56.2,18,5,49,8.65,0,1078240.84
STU01062,26,Male,AI&DS,Mumbai,1.9,81.4,15,1,86,6.93,0,949886.45
STU01063,22,Female,EE,Delhi,9.5,52.0,8,0,89,8.3,1,1047845.6
STU01064,26,Female,ME,Raipur,1.9,99.9,19,4,76,7.66,1,1125796.54
STU01065,28,Male,CSE,Bangalore,1.9,88.5,8,2,95,7.27,0,1083297.85
STU01066,30,Female,CE,Hyderabad,5.4,79.3,7,4,85,8.8,1,1169396.55
STU01067,28,Female,ME,Bangalore,4.4,80.1,18,5,42,8.57,0,1048347.34
STU01068,29,Female,AI&DS,Raipur,1.4,82.4,14,3,96,6.71,0,1039669.27
STU01069,21,Female,EE,Bangalore,6.1,51.2,10,0,67,8.22,1,1038789.52
STU01070,23,Male,ECE,Hyderabad,4.2,98.3,8,3,36,8.19,0,1008110.44
STU01071,30,Male,EE,Mumbai,8.8,82.4,12,2,52,9.7,0,1167664.64
STU01072,19,Female,EE,Mumbai,9.2,54.5,12,2,93,8.91,1,1217456.45
STU01073,30,Female,CE,Hyderabad,4.9,68.1,5,1,71,6.96,0,913778.98
STU01074,20,Male,AI&DS,Mumbai,4.6,84.8,6,0,41,8.18,0,968869.73
STU01075,26,Male,ECE,Hyderabad,4.2,56.7,12,0,67,7.37,0,987674.53
STU01076,20,Male,EE,Delhi,7.0,63.7,15,1,58,7.77,0,943183.27
STU01077,18,Female,AI&DS,Hyderabad,8.7,74.2,14,3,100,9.91,1,1287023.91
STU01078,24,Female,CSE,Bangalore,7.7,85.3,11,2,85,8.72,1,1192605.29
STU01079,20,Female,CSE,Hyderabad,3.9,91.4,7,4,46,7.76,0,1050547.95
STU01080,21,Female,CE,Pune,7.5,85.9,20,4,58,9.14,0,1162625.92
STU01081,19,Female,CSE,Bangalore,9.6,58.6,17,3,37,9.66,0,1106462.64
STU01082,22,Female,EE,Hyderabad,6.1,97.4,0,5,92,9.11,1,1306236.52
STU01083,29,Male,CE,Raipur,7.1,66.5,18,4,82,8.14,1,1151161.26
STU01084,29,Male,ECE,Raipur,7.8,79.4,2,4,38,9.19,0,1122238.03
STU01085,28,Female,ME,Bangalore,9.4,86.4,10,0,42,9.79,0,1066600.29
STU01086,25,Female,ME,Delhi,2.2,67.2,3,2,75,6.68,0,952436.09
STU01087,21,Male,AI&DS,Mumbai,4.2,,2,2,87,8.4,1,1135386.73
STU01088,19,Female,CSE,Delhi,2.5,98.2,16,0,30,7.31,0,805426.39
STU01089,21,Male,ME,Bangalore,6.7,74.9,17,1,74,7.68,1,1029718.11
STU01090,30,Female,EE,Raipur,2.6,57.4,14,0,34,7.49,0,890023.35
STU01091,23,Female,AI&DS,Hyderabad,7.1,79.5,5,0,93,7.87,1,1024125.26
STU01092,24,Female,CSE,Mumbai,8.1,97.2,17,0,73,8.56,1,1017938.14
STU01093,18,Female,CE,Bangalore,9.2,96.1,18,0,96,8.57,1,1139080.41
STU01094,21,Female,CE,Pune,3.5,56.8,6,2,84,7.16,0,1012506.69
STU01095,27,Male,AI&DS,Mumbai,4.5,74.9,9,5,37,8.42,0,1013763.25
STU01096,29,Female,AI&DS,Hyderabad,1.4,51.4,9,3,54,6.59,0,917976.37
STU01097,26,Male,ME,Delhi,8.6,75.4,1,1,42,8.74,0,968770.54
STU01098,27,Female,ECE,Pune,6.8,50.8,12,1,44,8.54,0,940673.88
STU01099,21,Female,ECE,Bangalore,4.3,91.9,1,1,48,8.22,0,988776.37
STU01100,29,Female,CE,Raipur,9.2,70.5,0,3,82,8.96,1,1222063.42
STU01101,28,Male,ECE,Hyderabad,7.2,52.1,14,1,58,7.3,0,894438.04
STU01102,23,Female,ECE,Raipur,2.5,87.0,12,2,98,7.32,0,1115150.81
STU01103,26,Male,AI&DS,Raipur,8.6,,16,0,90,8.32,1,1046740.66
STU01104,21,Female,CSE,Hyderabad,4.9,68.5,4,3,35,8.31,0,995161.93
STU01105,18,Female,CE,Raipur,9.5,67.1,8,1,74,8.81,1,1141956.28
STU01106,21,Male,CE,Mumbai,2.7,59.7,14,0,86,6.18,0,876977.61
STU01107,18,Male,CSE,Bangalore,2.0,53.3,16,4,32,7.36,0,901791.52
STU01108,21,Male,AI&DS,Pune,1.1,,1,3,45,7.3,0,970217.63
STU01109,27,Female,ME,Delhi,6.8,64.1,19,3,87,9.09,1,1186966.9
STU01110,25,Male,ME,Mumbai,5.8,68.0,4,2,52,8.85,0,1052845.18
STU01111,20,Female,ME,Bangalore,1.4,70.5,17,1,81,6.31,0,935449.99
STU01112,25,Male,CE,Delhi,5.0,69.4,11,2,71,8.2,1,1032311.47
STU01113,29,Female,EE,Hyderabad,6.9,80.9,14,4,82,8.74,1,1175889.9
STU01114,24,Male,ME,Hyderabad,1.5,60.9,17,1,79,,0,1000378.38
STU01115,28,Male,AI&DS,Delhi,2.6,99.2,18,1,81,7.9,1,1080083.68
STU01116,30,Male,EE,Raipur,9.4,65.8,19,4,34,,0,1144696.23
STU01117,23,Female,ME,Mumbai,9.4,67.8,4,1,69,9.4,1,1120294.01
STU01118,29,Female,AI&DS,Mumbai,2.6,65.2,17,1,49,6.57,0,809444.05
STU01119,29,Female,ME,Pune,8.6,,3,5,48,9.8,0,1162706.89
STU01120,20,Female,EE,Raipur,7.9,79.3,11,3,53,8.93,0,1050385.67
STU01121,23,Male,AI&DS,Mumbai,1.6,56.7,9,5,80,7.95,1,1112097.18
STU01122,22,Female,ECE,Hyderabad,7.4,97.4,2,2,93,8.32,1,1183704.77
STU01123,22,Female,ME,Mumbai,9.8,95.2,0,3,70,10.45,1,1226201.11
STU01124,18,Male,AI&DS,Hyderabad,3.5,99.8,14,5,40,8.35,0,1016137.38
STU01125,18,Female,ME,Bangalore,3.7,60.0,15,3,79,6.83,0,1025590.39
STU01126,23,Male,AI&DS,Mumbai,2.2,67.3,8,4,54,7.48,0,987067.25
STU01127,26,Male,CSE,Raipur,9.1,51.2,4,0,61,7.62,1,929938.83
STU01128,29,Female,AI&DS,Raipur,1.1,90.3,19,0,49,7.21,0,920364.43
STU01129,27,Male,ECE,Raipur,2.1,85.2,6,5,40,7.48,0,1015225.44
STU01130,29,Female,EE,Bangalore,1.7,66.0,16,1,90,7.4,0,1057823.76
STU01131,28,Male,AI&DS,Raipur,6.3,93.0,14,1,94,7.8,1,1048585.09
STU01132,29,Female,ECE,Pune,7.9,59.4,10,1,50,8.14,0,1009804.04
STU01133,22,Male,CE,Pune,8.4,86.8,16,0,62,8.49,1,981326.42
STU01134,19,Male,CE,Mumbai,7.1,94.9,14,0,41,8.38,0,970538.61
STU01135,29,Male,CE,Delhi,8.6,72.5,15,2,93,8.58,1,1164308.75
STU01136,18,Female,ME,Raipur,7.2,70.5,14,2,81,8.45,1,1158908.96
STU01137,20,Male,CE,Delhi,8.1,69.1,20,1,81,8.34,1,1078638.13
STU01138,21,Female,ECE,Delhi,1.9,69.6,4,2,73,6.68,0,953132.24
STU01139,25,Female,AI&DS,Pune,6.5,75.0,13,1,92,9.03,1,1129376.04
STU01140,27,Female,AI&DS,Hyderabad,3.6,61.8,15,1,83,7.27,0,1051285.67
STU01141,24,Female,CSE,Raipur,6.5,80.0,16,2,73,8.88,1,1160112.43
STU01142,25,Female,EE,Hyderabad,4.3,62.3,10,5,59,8.73,0,1190655.41
STU01143,23,Male,ECE,Pune,6.2,66.6,6,1,71,8.48,1,1073627.5
STU01144,27,Female,CSE,Pune,5.2,51.0,16,0,79,7.72,1,1016960.7
STU01145,24,Male,EE,Mumbai,8.0,89.6,8,5,48,9.32,0,1192375.93
STU01146,27,Male,CE,Hyderabad,5.3,57.3,8,2,92,8.55,1,1170477.1
STU01147,19,Male,EE,Mumbai,3.7,53.0,6,4,94,7.24,0,1140270.93
STU01148,21,Female,CE,Delhi,2.3,51.3,20,5,83,6.68,0,1054893.95
STU01149,27,Female,CSE,Raipur,5.0,65.7,8,3,65,7.53,1,1033054.25
STU01150,18,Female,ME,Delhi,8.8,,11,1,70,9.43,1,1126902.9
STU01151,23,Male,ME,Raipur,6.5,88.0,20,2,71,8.79,1,1123052.96
STU01152,19,Female,CSE,Pune,2.3,55.1,5,5,60,6.77,0,982631.69
STU01153,24,Female,ECE,Delhi,5.9,76.2,20,3,49,8.53,0,1013347.37
STU01154,18,Male,CE,Mumbai,6.8,77.9,1,5,58,8.97,0,1120817.59
STU01155,23,Male,CSE,Delhi,4.5,81.7,12,0,95,8.18,1,1088622.73
STU01156,27,Male,ME,Delhi,1.3,61.5,15,0,74,6.88,0,930558.32
STU01157,20,Female,EE,Delhi,5.8,95.8,19,2,64,8.76,1,1093887.96
STU01158,23,Female,ECE,Delhi,9.1,69.6,20,2,87,8.21,1,1128136.79
STU01159,19,Female,ME,Raipur,1.4,90.2,6,1,68,7.84,1,1023620.63
STU01160,28,Male,ME,Bangalore,6.6,78.3,8,1,95,7.6,1,1019236.03
STU01161,24,Male,CSE,Hyderabad,7.5,72.9,12,4,51,9.61,0,1169817.56
STU01162,19,Male,CSE,Raipur,9.0,92.6,19,0,31,9.82,0,1071615.94
STU01163,23,Male,EE,Delhi,2.9,,13,5,77,6.99,0,1056948.7
STU01164,22,Male,ME,Hyderabad,5.1,96.6,6,0,33,8.82,0,997804.32
STU01165,29,Male,CSE,Pune,6.0,63.5,18,3,38,8.59,0,991529.49
STU01166,24,Female,ECE,Mumbai,8.5,70.6,0,4,35,9.39,0,1152142.89
STU01167,18,Female,CE,Bangalore,7.0,,6,1,87,9.36,1,1234383.75
STU01168,25,Female,AI&DS,Mumbai,8.1,85.8,1,2,76,8.38,1,1085129.72
STU01169,29,Female,ECE,Bangalore,6.0,57.3,20,2,82,7.42,0,1029777.92
STU01170,30,Female,ME,Hyderabad,9.0,83.8,13,2,85,8.56,1,1115120.03
STU01171,28,Male,ECE,Bangalore,2.5,52.1,16,5,48,7.58,0,1029421.1
STU01172,24,Male,AI&DS,Delhi,1.7,,3,4,99,6.71,0,1044181.53
STU01173,28,Female,AI&DS,Pune,7.4,66.7,3,2,77,8.56,1,1105296.05
STU01174,29,Male,ME,Delhi,7.8,55.3,20,5,88,8.26,1,1219194.28
STU01175,19,Male,EE,Raipur,7.3,65.3,12,2,56,,0,1007658.72
STU01176,21,Male,AI&DS,Hyderabad,2.7,88.8,2,0,62,7.38,0,888295.29
STU01177,22,Female,EE,Mumbai,4.1,68.7,9,3,91,8.07,1,1152933.62
STU01178,18,Female,CSE,Pune,3.3,73.7,12,4,42,7.78,0,1007112.47
STU01179,18,Male,ME,Pune,9.7,88.0,2,3,62,9.7,1,1145296.47
STU01180,29,Female,CSE,Raipur,4.0,80.2,15,0,71,7.3,0,974716.38
STU01181,28,Male,EE,Hyderabad,2.2,93.1,0,4,86,7.32,0,1061723.33
STU01182,19,Male,ECE,Pune,7.3,74.6,14,2,50,7.88,0,990512.03
STU01183,25,Female,ECE,Bangalore,3.2,69.4,20,1,78,6.61,0,906067.78
STU01184,25,Female,ME,Mumbai,8.3,97.4,3,0,51,8.45,0,1003035.64
STU01185,30,Female,CSE,Raipur,7.3,51.0,16,5,77,8.81,1,1171432.81
STU01186,19,Male,ECE,Raipur,3.4,97.4,11,3,81,8.26,1,1103123.2
STU01187,27,Male,CE,Raipur,2.7,59.8,17,2,63,7.14,0,1007286.54
STU01188,21,Male,EE,Delhi,2.8,65.0,12,0,77,6.3,0,913808.71
STU01189,23,Male,ECE,Bangalore,9.3,93.0,6,1,90,9.3,1,1160412.25
STU01190,20,Female,AI&DS,Mumbai,8.7,57.3,2,3,95,9.55,1,1231259.01
STU01191,21,Female,ME,Hyderabad,8.5,70.3,13,0,71,8.98,1,1034166.52
STU01192,21,Female,ME,Raipur,7.7,56.4,19,4,82,8.89,1,1232743.02
STU01193,24,Female,EE,Hyderabad,6.4,70.9,17,0,48,8.45,0,923994.85
STU01194,27,Male,ME,Mumbai,3.9,65.4,15,4,92,7.7,1,1179115.91
STU01195,19,Male,EE,Mumbai,7.2,98.8,17,4,38,8.98,0,1059221.16
STU01196,21,Male,CE,Delhi,6.1,67.4,9,1,72,8.05,1,1026153.92
STU01197,30,Male,AI&DS,Bangalore,7.9,64.8,11,5,99,9.11,1,1271246.45
STU01198,22,Female,CE,Pune,6.7,60.3,20,2,53,8.8,0,1093957.75
STU01199,26,Male,EE,Pune,4.1,62.7,2,2,45,,0,1032711.45
STU01200,25,Male,ME,Pune,9.4,77.5,8,4,83,9.02,1,1175699.3
STU01201,24,Male,CSE,Bangalore,3.8,57.0,3,2,36,6.66,0,797828.0
STU01202,28,Male,ECE,Delhi,4.8,52.0,18,0,31,6.62,0,820283.63
STU01203,27,Female,ECE,Hyderabad,6.4,87.6,17,2,60,8.09,1,1032571.02
STU01204,27,Male,ME,Hyderabad,1.2,58.0,18,5,64,7.71,1,1046256.33
STU01205,20,Female,ME,Delhi,9.0,95.9,8,0,30,8.75,0,920849.42
STU01206,21,Female,ECE,Bangalore,1.9,54.1,14,3,49,7.39,0,951647.55
STU01207,25,Female,ECE,Bangalore,4.9,93.8,10,2,32,8.4,0,979563.78
STU01208,19,Female,ECE,Pune,6.4,84.9,12,1,81,7.98,1,1037821.18
STU01209,27,Female,CSE,Pune,8.9,98.0,18,1,38,9.26,0,1059810.06
STU01210,24,Male,ECE,Delhi,7.5,95.5,2,3,62,8.99,1,1107112.16
STU01211,27,Male,CE,Bangalore,6.8,80.0,6,0,78,8.08,1,1056471.02
STU01212,26,Male,ME,Mumbai,1.5,54.0,8,3,49,6.57,0,933450.03
STU01213,20,Male,EE,Hyderabad,5.7,61.6,2,4,36,8.37,0,1055910.07
STU01214,25,Male,CE,Raipur,9.5,94.7,7,0,55,9.43,0,1027104.75
STU01215,30,Female,CE,Raipur,5.2,,5,1,98,8.9,1,1155564.65
STU01216,26,Female,CE,Mumbai,5.5,52.8,4,1,36,7.53,0,920053.71
STU01217,25,Male,CSE,Mumbai,3.2,,3,5,61,7.19,0,1043801.08
STU01218,25,Female,CE,Hyderabad,5.8,74.5,12,4,99,8.9,1,1297879.27
STU01219,29,Male,CE,Mumbai,8.5,70.3,8,4,82,,1,1219792.68
STU01220,22,Female,AI&DS,Delhi,2.0,95.2,12,3,68,,1,1022454.52
STU01221,25,Female,ME,Pune,8.8,89.5,4,5,68,9.57,1,1208831.53
STU01222,25,Male,EE,Mumbai,7.4,68.6,6,3,46,8.54,0,1001334.63
STU01223,18,Female,CSE,Mumbai,4.2,95.5,20,3,39,8.57,0,1013077.44
STU01224,23,Male,AI&DS,Hyderabad,2.7,96.1,5,0,42,,0,859510.5
STU01225,23,Male,ME,Pune,1.2,70.2,19,3,74,7.35,0,1013492.72
STU01226,24,Female,AI&DS,Bangalore,7.9,51.8,17,5,94,8.07,1,1249412.95
STU01227,28,Male,ECE,Pune,3.4,,6,0,79,,0,889423.75
STU01228,27,Male,CSE,Mumbai,2.7,90.0,4,3,100,8.03,1,1216442.63
STU01229,29,Female,ME,Mumbai,5.3,53.3,14,1,93,6.92,0,1024541.71
STU01230,27,Female,CE,Delhi,6.0,94.5,10,5,71,9.18,1,1239175.19
STU01231,21,Female,EE,Raipur,8.3,71.7,8,2,95,8.49,1,1211476.11
STU01232,20,Female,AI&DS,Pune,6.0,92.2,7,1,89,9.14,1,1215805.16
STU01233,24,Male,ME,Pune,6.1,65.0,7,1,91,8.69,1,1159488.23
STU01234,24,Female,CE,Delhi,2.4,73.7,0,2,77,6.76,0,945368.23
STU01235,24,Male,CSE,Raipur,4.9,61.8,7,4,51,7.8,0,1036798.22
STU01236,30,Male,CSE,Pune,7.6,57.5,13,3,41,9.19,0,1112558.94
STU01237,20,Male,CSE,Hyderabad,1.3,64.6,11,5,75,7.63,1,1069152.02
STU01238,19,Male,CE,Mumbai,9.9,80.7,6,1,80,9.76,1,1194836.01
STU01239,20,Female,AI&DS,Delhi,1.6,80.3,8,1,95,,0,991448.36
STU01240,29,Female,AI&DS,Mumbai,5.3,72.6,16,2,67,8.32,1,1098063.8
STU01241,21,Male,ECE,Bangalore,3.2,57.4,4,0,40,6.24,0,806714.16
STU01242,19,Female,AI&DS,Delhi,3.5,66.6,10,4,60,8.16,1,1076333.48
STU01243,25,Male,ME,Pune,6.9,68.2,12,1,74,7.54,1,953337.95
STU01244,28,Male,CSE,Delhi,9.7,89.2,10,3,47,10.16,0,1203328.13
STU01245,22,Male,AI&DS,Delhi,4.7,74.3,10,1,35,8.43,0,928402.34
STU01246,24,Male,ECE,Delhi,1.3,,11,5,73,7.57,1,1086902.39
STU01247,23,Male,ME,Bangalore,7.1,92.9,16,2,97,8.76,1,1194673.52
STU01248,30,Female,CE,Bangalore,1.4,,18,4,67,7.98,1,1114977.36
STU01249,30,Male,ECE,Bangalore,1.6,91.5,13,3,59,8.36,0,1104280.22
STU01250,27,Male,CSE,Mumbai,3.3,63.3,16,1,35,,0,856150.71
STU01251,26,Male,ME,Hyderabad,8.3,77.3,13,0,94,9.21,1,1192075.01
STU01252,21,Female,CSE,Mumbai,5.8,77.6,3,1,79,8.25,1,1054858.74
STU01253,28,Female,ECE,Bangalore,3.2,74.0,3,1,63,6.9,0,895231.66
STU01254,20,Male,CSE,Delhi,4.3,88.3,9,2,99,8.45,1,1186902.26
STU01255,19,Female,CE,Raipur,8.0,89.7,8,1,44,9.37,0,1040352.98
STU01256,25,Male,CE,Raipur,7.0,63.9,2,2,41,8.09,0,958988.07
STU01257,19,Female,ME,Pune,2.5,67.1,16,5,98,7.23,0,1196511.35
STU01258,19,Male,AI&DS,Delhi,8.3,88.8,12,1,51,8.51,0,1022548.92
STU01259,28,Male,CSE,Hyderabad,9.4,89.0,17,3,79,,1,1192887.08
STU01260,23,Male,ECE,Raipur,1.2,83.2,11,5,73,7.58,1,1134151.91
STU01261,27,Male,AI&DS,Mumbai,5.7,88.3,18,1,90,8.33,1,1161013.57
STU01262,21,Female,ME,Delhi,3.8,91.1,9,0,43,7.06,0,823820.51
STU01263,22,Female,EE,Delhi,4.1,70.6,2,4,76,,0,1047638.51
STU01264,29,Male,ECE,Hyderabad,1.8,56.9,16,4,42,6.97,0,893115.73
STU01265,21,Female,CE,Bangalore,6.2,53.9,1,2,69,8.47,1,1089620.84
STU01266,22,Male,CE,Raipur,1.9,70.2,1,2,83,6.53,0,954726.66
STU01267,19,Male,CSE,Mumbai,9.0,52.1,11,3,99,8.11,1,1136680.69
STU01268,20,Male,ME,Raipur,2.7,95.9,3,5,32,8.3,0,1057874.87
STU01269,28,Female,EE,Delhi,5.7,63.7,6,3,100,7.73,1,1136372.31
STU01270,24,Female,CSE,Raipur,9.8,70.6,18,2,64,8.76,1,1128414.0
STU01271,24,Male,ECE,Delhi,6.3,87.3,4,4,53,9.42,0,1170620.41
STU01272,29,Male,AI&DS,Raipur,1.4,,12,1,57,6.21,0,804061.36
STU01273,24,Female,ME,Bangalore,2.0,60.3,4,1,45,7.45,0,888511.16
STU01274,21,Female,ME,Raipur,8.7,57.3,12,2,54,9.21,0,1134611.36
STU01275,22,Female,EE,Delhi,1.0,73.2,1,0,88,6.75,0,924383.99
STU01276,24,Female,ME,Pune,7.9,73.7,16,0,88,8.21,1,1085225.0
STU01277,22,Male,CSE,Mumbai,2.4,61.0,4,0,60,7.05,0,882458.16
STU01278,29,Male,ECE,Mumbai,4.3,,3,2,96,8.11,1,1161440.29
STU01279,22,Male,EE,Bangalore,8.3,87.9,17,4,97,,1,1362551.93
STU01280,30,Female,CE,Delhi,6.0,78.4,0,3,54,8.02,0,1051861.89
STU01281,28,Male,EE,Mumbai,4.6,92.1,19,4,75,7.95,1,1108185.45
STU01282,25,Male,ECE,Pune,7.8,76.6,15,1,85,9.36,1,1130443.14
STU01283,18,Male,CSE,Mumbai,2.8,70.6,2,0,100,7.02,0,975172.12
STU01284,18,Male,EE,Hyderabad,9.3,70.5,8,5,87,10.11,1,1304148.3
STU01285,26,Male,ME,Delhi,7.7,96.9,7,0,90,9.17,1,1157707.51
STU01286,30,Female,ME,Hyderabad,4.7,66.5,2,4,59,8.78,0,1107167.0
STU01287,29,Male,AI&DS,Delhi,2.5,86.9,20,4,32,8.23,0,973654.46
STU01288,21,Male,EE,Bangalore,8.4,59.9,9,3,37,9.01,0,1029362.52
STU01289,30,Male,CE,Delhi,8.9,65.0,13,1,38,9.21,0,991706.89
STU01290,28,Male,EE,Bangalore,8.6,71.0,2,1,57,8.04,0,980705.28
STU01291,26,Male,ME,Pune,7.4,94.2,16,4,72,9.95,1,1227739.72
STU01292,20,Male,ME,Mumbai,6.5,89.7,8,2,63,8.89,1,1142821.31
STU01293,24,Male,CE,Pune,8.0,73.2,2,4,44,9.54,0,1107877.89
STU01294,24,Male,CE,Hyderabad,9.2,79.0,4,0,96,8.37,1,1145179.91
STU01295,26,Male,CSE,Pune,9.0,62.1,17,0,73,8.53,1,1010753.65
STU01296,25,Male,AI&DS,Mumbai,8.7,60.3,7,5,41,9.16,0,1143284.0
STU01297,25,Male,CSE,Mumbai,2.5,63.8,10,0,34,7.33,0,866404.76
STU01298,20,Female,CSE,Bangalore,7.8,90.4,18,0,40,9.06,0,992877.99
STU01299,29,Female,EE,Delhi,9.7,51.3,4,2,70,8.56,1,1056315.76
STU01300,19,Female,CE,Hyderabad,5.9,57.4,18,4,91,7.88,1,1155622.22
STU01301,30,Male,ME,Mumbai,1.4,,1,4,85,7.28,0,1041814.64
STU01302,28,Female,CE,Delhi,4.1,68.1,16,2,97,7.13,0,1049172.12
STU01303,23,Female,ECE,Delhi,4.3,,9,1,78,7.64,1,1025454.33
STU01304,24,Male,ECE,Raipur,6.4,80.7,14,4,75,9.27,1,1168299.44
STU01305,18,Male,EE,Bangalore,3.4,52.3,3,3,62,7.88,1,1003826.45
STU01306,29,Male,CE,Bangalore,3.3,92.8,5,4,90,8.28,1,1225489.98
STU01307,19,Female,ME,Mumbai,4.6,62.1,2,1,81,7.73,1,1015915.11
STU01308,20,Female,CSE,Pune,1.2,94.0,4,2,97,7.37,0,1041009.29
STU01309,22,Male,AI&DS,Bangalore,9.5,,5,2,77,9.72,1,1245227.35
STU01310,23,Female,CE,Hyderabad,4.1,84.2,9,1,32,8.13,0,918383.21
STU01311,26,Female,EE,Bangalore,5.5,95.9,7,5,43,8.83,0,1116009.03
STU01312,20,Male,ECE,Delhi,5.2,91.6,1,5,73,8.14,1,1163882.75
STU01313,21,Male,CSE,Raipur,9.7,91.2,6,4,62,9.99,1,1273548.02
STU01314,19,Male,ME,Delhi,7.4,72.7,14,5,45,9.13,0,1151045.65
STU01315,20,Female,EE,Pune,4.6,66.2,7,0,82,8.04,1,1061536.08
STU01316,19,Male,CE,Raipur,5.2,75.0,13,4,97,9.03,1,1214467.19
STU01317,23,Female,EE,Bangalore,8.0,55.6,4,4,97,9.39,1,1266638.58
STU01318,22,Male,EE,Hyderabad,8.4,79.8,13,0,57,8.52,0,1013574.26
STU01319,19,Female,CSE,Hyderabad,8.3,93.5,20,4,66,8.92,1,1140824.35
STU01320,20,Female,EE,Mumbai,7.8,70.4,5,5,50,9.81,0,1220456.83
STU01321,23,Female,AI&DS,Raipur,4.8,54.6,1,5,67,,0,1075610.5
STU01322,30,Male,ME,Raipur,8.1,61.9,12,3,85,9.46,1,1261175.71
STU01323,18,Male,ME,Delhi,9.5,93.7,1,4,56,9.63,0,1178183.03
STU01324,28,Female,CE,Hyderabad,5.1,66.0,6,0,52,8.02,0,923002.69
STU01325,20,Female,EE,Bangalore,4.9,55.4,20,3,84,8.2,1,1147415.09
STU01326,18,Male,ME,Raipur,2.0,65.2,17,0,97,7.58,1,1075424.33
STU01327,21,Male,CE,Mumbai,3.1,68.7,3,0,43,7.42,0,867753.39
STU01328,27,Male,ME,Hyderabad,6.2,53.2,9,2,53,8.61,0,1069265.28
STU01329,29,Female,CSE,Hyderabad,6.2,97.1,13,4,78,9.68,1,1274077.12
STU01330,22,Female,CE,Hyderabad,2.3,89.2,18,3,61,7.24,0,993733.99
STU01331,30,Male,ME,Pune,9.8,59.7,5,1,43,8.29,0,995233.5
STU01332,27,Female,CSE,Bangalore,6.0,96.9,13,4,32,9.82,0,1128897.75
STU01333,25,Female,AI&DS,Delhi,2.6,60.8,17,5,59,7.65,0,1036039.73
STU01334,26,Male,AI&DS,Hyderabad,2.2,94.9,0,2,30,8.38,0,1006402.05
STU01335,27,Female,CE,Pune,4.9,51.5,4,3,75,7.78,1,1037061.23
STU01336,23,Male,CE,Mumbai,4.7,53.6,6,0,91,7.74,1,1002025.28
STU01337,27,Female,CE,Mumbai,4.0,96.2,3,2,54,8.67,0,1045467.05
STU01338,28,Female,CSE,Raipur,9.1,92.7,5,3,58,8.78,0,1118171.63
STU01339,19,Male,CSE,Raipur,8.5,88.2,16,1,39,8.37,0,930933.29
STU01340,24,Female,ECE,Bangalore,5.8,80.6,8,0,67,8.27,1,969916.28
STU01341,26,Female,CSE,Pune,2.8,79.1,14,5,82,8.24,1,1135229.92
STU01342,25,Male,CE,Delhi,5.0,64.1,5,0,87,8.15,1,1085602.12
STU01343,23,Male,EE,Raipur,1.2,89.9,15,5,90,8.52,1,1268909.01
STU01344,24,Female,EE,Bangalore,9.4,83.7,8,0,54,8.54,0,990586.64
STU01345,20,Male,AI&DS,Raipur,2.8,,12,0,89,7.69,1,990115.08
STU01346,19,Female,CE,Hyderabad,6.4,50.0,3,1,84,7.33,0,1014729.44
STU01347,23,Female,CSE,Delhi,4.4,,14,0,99,6.96,0,980259.87
STU01348,24,Male,ME,Pune,3.6,52.2,3,3,65,7.05,0,939290.01
STU01349,26,Male,AI&DS,Raipur,2.0,57.1,14,5,93,,1,1133831.82
STU01350,25,Female,AI&DS,Pune,9.0,79.4,5,0,54,8.46,0,1031858.55
STU01351,30,Male,CE,Bangalore,7.6,80.3,7,3,59,9.56,0,1170735.99
